Number,Title,Author,State,CreatedAt,ClosedAt,Area,Type,Reactions,URL,Comments,Priority,Milestone
"20886","[Feature Request]: SQL Server Profiler for Azure SQL Database","aprimo-cdaboin","CLOSED","2026-01-07T20:07:08Z","2026-01-15T21:16:13Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20886","1","-1",
"20885","[Feature Request]: Polyglot Integration via ConnectionSharingService - Discussion","cjohnsto-nz","CLOSED","2026-01-07T11:14:57Z","2026-02-13T21:22:22Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20885","3","-1","Backlog"
"20884","[Bug]: SQL Tools service install - Request error: CERT_HAS_EXPIRED","gveerar","CLOSED","2026-01-07T00:22:21Z","2026-01-15T21:19:04Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20884","1","-1",
"20882","[Bug]: ""Execute (without parsing) button shows ""no active connection found""  whereas ""Execute query"" button works.","jdesai-24","CLOSED","2026-01-06T17:25:43Z","2026-01-10T11:00:29Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20882","1","-1",
"20880","[Bug]: Always Encrypted still does not work properly","antoniotbtech","OPEN","2026-01-05T12:21:31Z",,"Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20880","0","-1","March 2026 Release"
"20880","[Bug]: Always Encrypted still does not work properly","antoniotbtech","OPEN","2026-01-05T12:21:31Z",,"Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20880","0","-1","March 2026 Release"
"20879","[Bug]: Connections don't show up even though they are specified in devcontainer.json","virzak","OPEN","2026-01-01T21:27:51Z",,"Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20879","0","-1","March 2026 Release"
"20876","[Feature Request]: Edit Data new entry point flow","yoleichen","OPEN","2025-12-30T21:40:40Z",,"View/Edit data","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20876","1","-1","April 2026 Release"
"20875","[Feature Request]: Open Edit Data from SQL script results","yoleichen","OPEN","2025-12-30T21:17:51Z",,"","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20875","1","-1","Backlog"
"20874","[Bug]: Extra padding between categories in column context menu for Edit Data","yoleichen","CLOSED","2025-12-30T21:02:49Z","2026-01-14T22:14:53Z","View/Edit data","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20874","1","1","January 2026 Release"
"20873","[Bug]: Edit Data unable to input filter value if column size is too small","yoleichen","CLOSED","2025-12-30T20:44:42Z","2026-01-14T19:40:13Z","View/Edit data","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20873","1","0","January 2026 Release"
"20867","[Bug]: Grids in the Query Results panel overlap in 1.38.0","gwduvalljr-AT","CLOSED","2025-12-26T14:28:18Z","2025-12-26T19:52:18Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20867","2","-1",
"20866","[Feature Request]: Ability to restrict which connections are available to Copilot","kvart714","OPEN","2025-12-26T12:59:18Z",,"GitHub Copilot","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20866","1","-1","Backlog"
"20864","[Bug]: My SQL Database project failed to connect SQL Server Database","BobCF","CLOSED","2025-12-25T04:02:31Z","2026-01-04T01:01:53Z","SQL Project","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20864","2","-1",
"20863","doesnt work","briannnelson","CLOSED","2025-12-24T14:37:45Z","2025-12-27T18:51:01Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/20863","1","-1",
"20846","[Bug]: Installation error","crush-74","CLOSED","2025-12-18T15:44:34Z","2026-01-20T18:49:00Z","Acquisition","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20846","1","-1","January 2026 Release"
"20844","[Bug]: Must Set Language to SQL","sfscgjohnson","CLOSED","2025-12-18T14:11:33Z","2026-01-21T21:10:15Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20844","2","-1","January 2026 Release"
"20843","Poor experience with MSSQL Extension","sfscgjohnson","CLOSED","2025-12-18T14:03:00Z","2026-01-05T21:25:15Z","Query Editor","Bug","1","https://github.com/microsoft/vscode-mssql/issues/20843","1","-1",
"20842","[Feature Request]: Allow bacpac export to pass additional flags","pramod-bijadi","OPEN","2025-12-18T12:07:01Z",,"Dacpac Import/Export","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20842","0","-1","Backlog"
"20841","[Bug]: Copying resultsets removes new lines","MartinRyx","CLOSED","2025-12-18T10:15:24Z","2025-12-21T04:10:38Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/20841","1","-1",
"20840","[Feature Request]: Descending sorting in edit data mode","pgmo","OPEN","2025-12-18T09:10:10Z",,"View/Edit data","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20840","0","-1","Backlog"
"20831","[Bug]: Running SQL from files inside Devcontainer does not work","resried","OPEN","2025-12-17T07:06:21Z",,"Query Editor",,"0","https://github.com/microsoft/vscode-mssql/issues/20831","0","-1","March 2026 Release"
"20830","[Bug]: Release 1.38.0 incorrectly tagged","Prefix42","CLOSED","2025-12-17T01:24:36Z","2025-12-17T18:36:31Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20830","1","-1",
"20829","[Bug]: Sql Projects telemetry events are getting lost","ssreerama","CLOSED","2025-12-17T00:39:40Z","2025-12-18T19:36:01Z","SQL Project","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20829","0","-1","January 2026 Release"
"20827","[Bug]: Scrollbars display over query results when there's too much content for the panel height","altius-joe","CLOSED","2025-12-16T23:53:27Z","2025-12-22T19:03:36Z","Query Result","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20827","0","-1",
"20826","[Bug]: Click to open JSON in new page","gtluciano","OPEN","2025-12-16T20:53:20Z",,"Query Result","Bug","1","https://github.com/microsoft/vscode-mssql/issues/20826","0","-1","March 2026 Release"
"20825","[Bug]: disabling publish preview in SQL projects requires disabling preview features in mssql extension AND sql projects extension","dzsquared","CLOSED","2025-12-16T20:09:01Z","2026-01-20T23:30:06Z","SQL Project","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20825","3","-1","January 2026 Release"
"20823","[Bug]: new publish dialog can't find dacpac on macos","dzsquared","CLOSED","2025-12-16T19:30:29Z","2025-12-18T05:01:32Z","SQL Project","Bug","1","https://github.com/microsoft/vscode-mssql/issues/20823","0","-1","January 2026 Release"
"20814","Extension causes high cpu load","mmmmmoasa-a11y","CLOSED","2025-12-16T16:35:40Z","2025-12-17T18:51:19Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/20814","1","-1",
"20798","[Bug]: Fixing call stack logic in logging","aasimkhan30","CLOSED","2025-12-12T20:51:12Z","2025-12-14T20:28:17Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20798","0","-1","December 2025 Release"
"20794","[Feature Request]: Support Importing Multiple SQL Objects From a Single File Into SQL Projects","jasonhorner","OPEN","2025-12-12T02:35:17Z",,"SQL Project","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20794","0","-1","Backlog"
"20793","[Bug]: Schema Compare fails when source and target platform are different","jasonhorner","OPEN","2025-12-12T02:07:55Z",,"Schema Compare","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20793","1","-1","Backlog"
"20786","[Feature Request]: Introduce Configurable Row Limit and Pagination for Query Results","afateen","CLOSED","2025-12-11T22:03:09Z","2026-01-27T00:27:44Z","Query Result","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20786","1","-1","Backlog"
"20785","[Bug]: Cleanup logging","aasimkhan30","CLOSED","2025-12-11T22:00:52Z","2025-12-12T08:10:31Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20785","0","-1","December 2025 Release"
"20780","[Task]: Adjust Edit Data telemetry","lewis-sanchez","CLOSED","2025-12-11T00:22:18Z","2025-12-11T17:00:53Z","View/Edit data",,"0","https://github.com/microsoft/vscode-mssql/issues/20780","0","-1","December 2025 Release"
"20769","[Bug]: SQL local container warning message for SQL 2025 + ARM-based systems is incorrect","croblesm","CLOSED","2025-12-10T18:06:00Z","2025-12-10T19:52:54Z","Local container","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20769","0","-1","December 2025 Release"
"20767","[Feature Request]: DBeaver ""Record View"" equivalent (transpose of columns and rows)","ltsyen","OPEN","2025-12-10T11:13:14Z",,"Query Result","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/20767","0","-1","Backlog"
"20766","[Bug]: mssql.resultsGrid.inMemoryDataProcessingThreshold user setting not working after increase in setting","ltsyen","CLOSED","2025-12-10T11:03:26Z","2025-12-10T21:00:30Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20766","1","-1",
"20765","[Bug] 'Starting Client Failed' for extension SQL Server (mssql) on Windows","FLanphen","CLOSED","2025-12-10T10:41:27Z","2026-01-07T17:56:08Z","Acquisition","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20765","1","-1","January 2026 Release"
"20765","[Bug] 'Starting Client Failed' for extension SQL Server (mssql) on Windows","FLanphen","CLOSED","2025-12-10T10:41:27Z","2026-01-07T17:56:08Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20765","1","-1","January 2026 Release"
"20764","[Bug]: Failed to load System.Private.CoreLib.dll (HRESULT: 0x80070002) on Windows 11 with mssql extension","juk-stata","CLOSED","2025-12-10T08:48:25Z","2026-01-07T17:18:50Z","Acquisition","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20764","1","-1",
"20764","[Bug]: Failed to load System.Private.CoreLib.dll (HRESULT: 0x80070002) on Windows 11 with mssql extension","juk-stata","CLOSED","2025-12-10T08:48:25Z","2026-01-07T17:18:50Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20764","1","-1",
"20763","[Bug]: Handle designer errors and additional logging in 1.38","aasimkhan30","CLOSED","2025-12-10T06:57:16Z","2025-12-11T21:33:40Z","Query Result","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20763","0","-1","December 2025 Release"
"20760","[Task]: Add Comprehensive Logging to Schema Compare","lewis-sanchez","CLOSED","2025-12-10T06:02:28Z","2025-12-11T00:25:29Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/20760","0","-1","December 2025 Release"
"20755","[Bug]: Separate out column header menu in Query Results","aasimkhan30","CLOSED","2025-12-09T20:15:31Z","2025-12-11T21:34:30Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20755","0","-1","December 2025 Release"
"20752","[Bug]: New Line does not copy from results","ErickPower","CLOSED","2025-12-09T18:19:52Z","2025-12-30T20:10:38Z","Query Result","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20752","0","-1","January 2026 Release"
"20748","[Bug]: Unable to connect to the MSSQL database in visual studio code.","deraifinta-code","CLOSED","2025-12-08T19:33:21Z","2025-12-09T20:32:00Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20748","1","-1",
"20747","Copy to clipboard from Results not working","burtonrodman","CLOSED","2025-12-08T19:12:05Z","2025-12-30T20:10:37Z","Query Result","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20747","2","-1","January 2026 Release"
"20744","[Feature Request]: Show SQL Pane in Edit Data (Preview) area","torbenhamburg","CLOSED","2025-12-08T15:10:15Z","2025-12-18T00:32:33Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20744","0","-1",
"20743","[Bug]: Schema compare failed: startIndex ('-1') must be a non-negative value.","ltsyen","OPEN","2025-12-08T10:23:36Z",,"Schema Compare","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20743","0","-1","Backlog"
"20737","[Bug]: Sorting / filtering in results grid affects next query results when using ""Execute Current Statement""","cathrinew","CLOSED","2025-12-05T14:46:34Z","2025-12-06T02:53:15Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20737","0","-1","December 2025 Release"
"20815","SQL Publish preview is locking the dll blocking subsequent builds","Nathalilly","CLOSED","2025-12-05T12:58:50Z","2026-01-16T15:50:37Z","SQL Project","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20815","3","-1","January 2026 Release"
"20735","[Feature Request]: [Option].[to].[turn].[OFF].[escaping].[of].[EVERYTHING]","khadden-compline","OPEN","2025-12-04T19:57:33Z",,"Language Service","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/20735","2","-1","Backlog"
"20731","[Feature Request]: Allow login to Azure with `--allow-no-subscriptions`","yooakim","OPEN","2025-12-04T06:27:29Z",,"Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20731","1","-1","March 2026 Release"
"20731","[Feature Request]: Allow login to Azure with `--allow-no-subscriptions`","yooakim","OPEN","2025-12-04T06:27:29Z",,"Azure","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20731","1","-1","March 2026 Release"
"20719","[Bug]: Copying results doesn't work on Ubuntu","nathanweil","CLOSED","2025-12-03T17:46:48Z","2025-12-05T00:56:08Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20719","2","-1","December 2025 Release"
"20717","[Bug]: AAD connections are broken in OE","aasimkhan30","CLOSED","2025-12-03T09:26:45Z","2025-12-08T16:44:27Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20717","1","-1","December 2025 Release"
"20715","[Feature Request]: Ability to Mark Existing Scripts as Pre/Post-Deployment in SQL Projects","jasonhorner","OPEN","2025-12-02T17:34:32Z",,"SQL Project","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20715","0","-1","Backlog"
"20710","[Feature Request]: Support copying from excel in table explorer. ","Sheldon-ding","OPEN","2025-12-01T16:02:09Z",,"View/Edit data","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/20710","0","-1","Backlog"
"20816","Microsoft.Build.Sql.dll not extracted from nupkg in BuildDirectory (v1.5.5)","chai-deshpande","CLOSED","2025-12-01T14:53:09Z","2026-02-06T20:39:59Z","SQL Project","Bug","1","https://github.com/microsoft/vscode-mssql/issues/20816","0","-1","February 2026 Release"
"20709","[Feature Request]: Manage SQL Database, SQL Job agent","ubuntuztc","CLOSED","2025-12-01T06:33:25Z","2026-01-14T01:22:37Z","Object Explorer","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/20709","1","-1","Backlog"
"20709","[Feature Request]: Manage SQL Database, SQL Job agent","ubuntuztc","CLOSED","2025-12-01T06:33:25Z","2026-01-14T01:22:37Z","Acquisition","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/20709","1","-1","Backlog"
"20706","[Bug]: Schema Designer ""Open Publish Script"" executes changes before displaying script for review","jamesfdickinson","CLOSED","2025-11-28T10:17:21Z","2025-12-01T18:23:35Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20706","1","-1","December 2025 Release"
"20697","[Bug]: Error while copying query results","afernandezortuzar","CLOSED","2025-11-26T15:20:40Z","2025-12-05T00:56:08Z","Query Result","Bug","0","https://github.com/microsoft/vscode-mssql/issues/20697","6","-1","December 2025 Release"
